date,brand,platform,total_records,total_engagement,total_comments,total_shares,total_views,positive_count,neutral_count,negative_count,risk_count,net_sentiment_score
2025-08-26,highlands,,7,4.0,4.0,0.0,0.0,4,3,0,3,0.5714285714285714
2025-08-26,katinat,,3,2.0,2.0,0.0,0.0,0,3,0,1,0.0
2025-08-26,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-08-27,highlands,,17,14.0,14.0,0.0,0.0,5,9,3,4,0.11764705882352941
2025-08-27,katinat,,6,4.0,4.0,0.0,0.0,1,4,1,1,0.0
2025-08-27,phuc_long,,3,2.0,2.0,0.0,0.0,3,0,0,2,1.0
2025-08-28,highlands,,61,59.0,59.0,0.0,0.0,17,38,6,9,0.18032786885245902
2025-08-28,katinat,,10,7.0,7.0,0.0,0.0,5,4,1,2,0.4
2025-08-28,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-08-29,highlands,,83,81.0,81.0,0.0,0.0,30,45,8,9,0.26506024096385544
2025-08-29,katinat,,7,4.0,4.0,0.0,0.0,3,4,0,0,0.42857142857142855
2025-08-29,phuc_long,,4,1.0,1.0,0.0,0.0,3,1,0,3,0.75
2025-08-30,highlands,,46,44.0,44.0,0.0,0.0,16,27,3,11,0.2826086956521739
2025-08-30,katinat,,17,12.0,12.0,0.0,0.0,7,10,0,3,0.4117647058823529
2025-08-30,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-08-31,highlands,,90,88.0,88.0,0.0,0.0,26,57,7,21,0.2111111111111111
2025-08-31,katinat,,7,4.0,4.0,0.0,0.0,3,4,0,2,0.42857142857142855
2025-08-31,phuc_long,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-09-01,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-09-01,katinat,,5,1.0,1.0,0.0,0.0,2,3,0,1,0.4
2025-09-01,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,0,1.0
2025-09-02,highlands,,5,4.0,4.0,0.0,0.0,4,1,0,2,0.8
2025-09-02,katinat,,3,2.0,2.0,0.0,0.0,0,3,0,1,0.0
2025-09-02,phuc_long,,5,0.0,0.0,0.0,0.0,2,3,0,0,0.4
2025-09-03,highlands,,5,3.0,3.0,0.0,0.0,3,2,0,3,0.6
2025-09-03,katinat,,4,2.0,2.0,0.0,0.0,1,3,0,1,0.25
2025-09-03,phuc_long,,2,1.0,1.0,0.0,0.0,2,0,0,2,1.0
2025-09-04,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-09-04,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-09-04,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-09-05,highlands,,4,2.0,2.0,0.0,0.0,2,2,0,2,0.5
2025-09-05,katinat,,3,0.0,0.0,0.0,0.0,3,0,0,2,1.0
2025-09-05,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-09-06,highlands,,2,2.0,2.0,0.0,0.0,1,1,0,0,0.5
2025-09-06,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-09-06,phuc_long,,4,2.0,2.0,0.0,0.0,3,1,0,2,0.75
2025-09-07,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-09-07,katinat,,5,1.0,1.0,0.0,0.0,3,2,0,2,0.6
2025-09-07,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-09-08,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-09-08,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-09-08,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-09-09,highlands,,6,4.0,4.0,0.0,0.0,2,4,0,1,0.3333333333333333
2025-09-09,katinat,,5,2.0,2.0,0.0,0.0,2,3,0,2,0.4
2025-09-09,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2025-09-10,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-09-10,katinat,,3,0.0,0.0,0.0,0.0,1,2,0,0,0.3333333333333333
2025-09-10,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,1,1.0
2025-09-11,highlands,,5,5.0,5.0,0.0,0.0,2,3,0,1,0.4
2025-09-11,katinat,,3,1.0,1.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-09-11,phuc_long,,2,1.0,1.0,0.0,0.0,0,2,0,0,0.0
2025-09-12,highlands,,5,3.0,3.0,0.0,0.0,3,1,1,1,0.4
2025-09-12,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-09-12,phuc_long,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-09-13,highlands,,14,11.0,11.0,0.0,0.0,6,7,1,2,0.35714285714285715
2025-09-13,katinat,,3,0.0,0.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-09-14,highlands,,14,13.0,13.0,0.0,0.0,4,10,0,2,0.2857142857142857
2025-09-14,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-09-14,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,3,0.6666666666666666
2025-09-15,highlands,,14,12.0,12.0,0.0,0.0,8,4,2,3,0.42857142857142855
2025-09-15,katinat,,4,1.0,1.0,0.0,0.0,1,3,0,1,0.25
2025-09-15,phuc_long,,7,3.0,3.0,0.0,0.0,6,1,0,1,0.8571428571428571
2025-09-16,highlands,,17,15.0,15.0,0.0,0.0,6,10,1,2,0.29411764705882354
2025-09-16,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-09-16,phuc_long,,6,2.0,2.0,0.0,0.0,3,3,0,2,0.5
2025-09-17,highlands,,8,7.0,7.0,0.0,0.0,2,5,1,1,0.125
2025-09-17,katinat,,10,6.0,6.0,0.0,0.0,5,5,0,3,0.5
2025-09-17,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-09-18,highlands,,8,7.0,7.0,0.0,0.0,2,5,1,3,0.125
2025-09-18,katinat,,11,9.0,9.0,0.0,0.0,4,7,0,1,0.36363636363636365
2025-09-18,phuc_long,,3,3.0,3.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-09-19,highlands,,7,7.0,7.0,0.0,0.0,1,6,0,1,0.14285714285714285
2025-09-19,katinat,,5,3.0,3.0,0.0,0.0,3,1,1,3,0.4
2025-09-19,phuc_long,,4,1.0,1.0,0.0,0.0,2,2,0,2,0.5
2025-09-20,highlands,,8,5.0,5.0,0.0,0.0,4,4,0,1,0.5
2025-09-20,katinat,,7,6.0,6.0,0.0,0.0,6,0,1,2,0.7142857142857143
2025-09-20,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-09-21,highlands,,11,10.0,10.0,0.0,0.0,4,7,0,2,0.36363636363636365
2025-09-21,katinat,,4,3.0,3.0,0.0,0.0,3,1,0,1,0.75
2025-09-22,highlands,,7,5.0,5.0,0.0,0.0,3,4,0,1,0.42857142857142855
2025-09-22,katinat,,4,2.0,2.0,0.0,0.0,2,2,0,1,0.5
2025-09-22,phuc_long,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-09-23,highlands,,11,10.0,10.0,0.0,0.0,1,8,2,3,-0.09090909090909091
2025-09-23,katinat,,9,6.0,6.0,0.0,0.0,5,4,0,2,0.5555555555555556
2025-09-23,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-09-24,highlands,,4,4.0,4.0,0.0,0.0,1,3,0,0,0.25
2025-09-24,katinat,,5,2.0,2.0,0.0,0.0,2,2,1,2,0.2
2025-09-24,phuc_long,,5,3.0,3.0,0.0,0.0,2,3,0,1,0.4
2025-09-25,highlands,,11,9.0,9.0,0.0,0.0,3,8,0,0,0.2727272727272727
2025-09-25,katinat,,11,8.0,8.0,0.0,0.0,8,3,0,6,0.7272727272727273
2025-09-25,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-09-26,highlands,,6,5.0,5.0,0.0,0.0,2,3,1,1,0.16666666666666666
2025-09-26,katinat,,7,6.0,6.0,0.0,0.0,4,3,0,0,0.5714285714285714
2025-09-26,phuc_long,,4,2.0,2.0,0.0,0.0,2,1,1,1,0.25
2025-09-27,highlands,,9,9.0,9.0,0.0,0.0,4,5,0,0,0.4444444444444444
2025-09-27,katinat,,7,6.0,6.0,0.0,0.0,2,5,0,1,0.2857142857142857
2025-09-28,highlands,,6,5.0,5.0,0.0,0.0,4,2,0,2,0.6666666666666666
2025-09-28,katinat,,9,8.0,8.0,0.0,0.0,4,4,1,0,0.3333333333333333
2025-09-29,highlands,,8,5.0,5.0,0.0,0.0,3,5,0,1,0.375
2025-09-29,katinat,,4,3.0,3.0,0.0,0.0,2,2,0,1,0.5
2025-09-29,phuc_long,,1,0.0,0.0,0.0,0.0,0,0,1,0,-1.0
2025-09-30,highlands,,5,5.0,5.0,0.0,0.0,0,5,0,0,0.0
2025-09-30,katinat,,4,2.0,2.0,0.0,0.0,2,2,0,0,0.5
2025-09-30,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-10-01,highlands,,8,4.0,4.0,0.0,0.0,3,4,1,2,0.25
2025-10-01,katinat,,3,0.0,0.0,0.0,0.0,0,2,1,1,-0.3333333333333333
2025-10-01,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-10-02,highlands,,11,10.0,10.0,0.0,0.0,4,6,1,1,0.2727272727272727
2025-10-02,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-10-02,phuc_long,,4,1.0,1.0,0.0,0.0,3,1,0,2,0.75
2025-10-03,highlands,,5,4.0,4.0,0.0,0.0,2,2,1,2,0.2
2025-10-03,katinat,,2,1.0,1.0,0.0,0.0,0,2,0,2,0.0
2025-10-03,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-10-04,highlands,,7,5.0,5.0,0.0,0.0,4,3,0,1,0.5714285714285714
2025-10-04,katinat,,4,2.0,2.0,0.0,0.0,1,3,0,0,0.25
2025-10-04,phuc_long,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-10-05,highlands,,9,8.0,8.0,0.0,0.0,2,7,0,2,0.2222222222222222
2025-10-05,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-10-05,phuc_long,,4,3.0,3.0,0.0,0.0,4,0,0,1,1.0
2025-10-06,highlands,,12,11.0,11.0,0.0,0.0,3,8,1,0,0.16666666666666666
2025-10-06,katinat,,5,3.0,3.0,0.0,0.0,3,2,0,0,0.6
2025-10-06,phuc_long,,5,3.0,3.0,0.0,0.0,2,3,0,2,0.4
2025-10-07,highlands,,6,3.0,3.0,0.0,0.0,4,2,0,3,0.6666666666666666
2025-10-07,katinat,,3,1.0,1.0,0.0,0.0,3,0,0,2,1.0
2025-10-07,phuc_long,,3,1.0,1.0,0.0,0.0,3,0,0,2,1.0
2025-10-08,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,0,0.6666666666666666
2025-10-08,katinat,,5,3.0,3.0,0.0,0.0,2,3,0,1,0.4
2025-10-08,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,2,0.3333333333333333
2025-10-09,highlands,,6,2.0,2.0,0.0,0.0,4,2,0,3,0.6666666666666666
2025-10-09,katinat,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-10-09,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-10-10,highlands,,5,2.0,2.0,0.0,0.0,4,1,0,2,0.8
2025-10-10,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-10-11,highlands,,7,5.0,5.0,0.0,0.0,2,5,0,3,0.2857142857142857
2025-10-11,katinat,,3,0.0,0.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-10-11,phuc_long,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2025-10-12,highlands,,14,14.0,14.0,0.0,0.0,7,6,1,0,0.42857142857142855
2025-10-12,katinat,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-10-13,highlands,,18,10.0,10.0,0.0,0.0,7,10,1,7,0.3333333333333333
2025-10-13,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-10-14,highlands,,8,5.0,5.0,0.0,0.0,1,6,1,2,0.0
2025-10-14,katinat,,6,3.0,3.0,0.0,0.0,4,2,0,1,0.6666666666666666
2025-10-14,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-10-15,highlands,,3,2.0,2.0,0.0,0.0,1,2,0,2,0.3333333333333333
2025-10-15,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-10-15,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,2,1.0
2025-10-16,highlands,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-10-16,katinat,,4,2.0,2.0,0.0,0.0,3,1,0,2,0.75
2025-10-16,phuc_long,,4,1.0,1.0,0.0,0.0,3,1,0,3,0.75
2025-10-17,highlands,,4,2.0,2.0,0.0,0.0,3,1,0,3,0.75
2025-10-17,katinat,,6,1.0,1.0,0.0,0.0,5,1,0,5,0.8333333333333334
2025-10-17,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-10-18,highlands,,4,3.0,3.0,0.0,0.0,1,3,0,1,0.25
2025-10-18,katinat,,10,8.0,8.0,0.0,0.0,4,5,1,1,0.3
2025-10-18,phuc_long,,4,0.0,0.0,0.0,0.0,3,1,0,2,0.75
2025-10-19,highlands,,2,2.0,2.0,0.0,0.0,0,2,0,1,0.0
2025-10-19,katinat,,5,2.0,2.0,0.0,0.0,3,2,0,0,0.6
2025-10-19,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2025-10-20,highlands,,4,1.0,1.0,0.0,0.0,2,2,0,2,0.5
2025-10-20,katinat,,11,5.0,5.0,0.0,0.0,7,4,0,2,0.6363636363636364
2025-10-20,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-10-21,highlands,,5,5.0,5.0,0.0,0.0,2,3,0,0,0.4
2025-10-21,katinat,,3,3.0,3.0,0.0,0.0,0,3,0,0,0.0
2025-10-21,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-10-22,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-10-22,katinat,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-10-22,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-10-23,highlands,,4,3.0,3.0,0.0,0.0,0,4,0,0,0.0
2025-10-23,katinat,,6,5.0,5.0,0.0,0.0,1,5,0,1,0.16666666666666666
2025-10-23,phuc_long,,5,2.0,2.0,0.0,0.0,2,3,0,0,0.4
2025-10-24,highlands,,8,7.0,7.0,0.0,0.0,3,4,1,2,0.25
2025-10-24,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-10-24,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,3,1.0
2025-10-25,highlands,,4,2.0,2.0,0.0,0.0,1,3,0,2,0.25
2025-10-25,katinat,,7,7.0,7.0,0.0,0.0,0,7,0,0,0.0
2025-10-25,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-10-26,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-10-26,katinat,,4,2.0,2.0,0.0,0.0,1,3,0,1,0.25
2025-10-26,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-10-27,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-10-27,katinat,,5,3.0,3.0,0.0,0.0,1,4,0,0,0.2
2025-10-27,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-10-28,highlands,,2,2.0,2.0,0.0,0.0,1,1,0,0,0.5
2025-10-28,katinat,,8,5.0,5.0,0.0,0.0,5,3,0,1,0.625
2025-10-28,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-10-29,highlands,,2,1.0,1.0,0.0,0.0,0,2,0,0,0.0
2025-10-29,katinat,,6,4.0,4.0,0.0,0.0,2,4,0,2,0.3333333333333333
2025-10-29,phuc_long,,5,0.0,0.0,0.0,0.0,2,3,0,2,0.4
2025-10-30,katinat,,4,3.0,3.0,0.0,0.0,1,3,0,0,0.25
2025-10-30,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,3,1.0
2025-10-31,highlands,,4,2.0,2.0,0.0,0.0,1,2,1,2,0.0
2025-10-31,katinat,,6,4.0,4.0,0.0,0.0,3,3,0,1,0.5
2025-10-31,phuc_long,,4,0.0,0.0,0.0,0.0,3,1,0,1,0.75
2025-11-01,highlands,,4,3.0,3.0,0.0,0.0,2,2,0,0,0.5
2025-11-01,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-01,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-02,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-11-02,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-11-03,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-11-03,katinat,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-11-03,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-04,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-11-04,katinat,,6,4.0,4.0,0.0,0.0,1,5,0,0,0.16666666666666666
2025-11-04,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-11-05,highlands,,4,2.0,2.0,0.0,0.0,2,2,0,2,0.5
2025-11-05,katinat,,4,1.0,1.0,0.0,0.0,3,1,0,2,0.75
2025-11-05,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-11-06,highlands,,2,2.0,2.0,0.0,0.0,1,1,0,0,0.5
2025-11-06,katinat,,3,1.0,1.0,0.0,0.0,0,3,0,0,0.0
2025-11-06,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-07,highlands,,9,5.0,5.0,0.0,0.0,4,5,0,9,0.4444444444444444
2025-11-07,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-07,phuc_long,,4,0.0,0.0,0.0,0.0,3,1,0,3,0.75
2025-11-08,highlands,,3,1.0,1.0,0.0,0.0,1,2,0,2,0.3333333333333333
2025-11-08,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-11-08,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-11-09,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2025-11-09,katinat,,7,2.0,2.0,0.0,0.0,4,2,1,2,0.42857142857142855
2025-11-09,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-11-10,highlands,,3,2.0,2.0,0.0,0.0,2,1,0,3,0.6666666666666666
2025-11-10,katinat,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-11-10,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-11,highlands,,3,2.0,2.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-11-11,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-11,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-11-12,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,2,0.5
2025-11-12,katinat,,7,4.0,4.0,0.0,0.0,3,4,0,1,0.42857142857142855
2025-11-12,phuc_long,,2,0.0,0.0,0.0,0.0,0,2,0,0,0.0
2025-11-13,highlands,,4,1.0,1.0,0.0,0.0,3,1,0,3,0.75
2025-11-13,katinat,,5,4.0,4.0,0.0,0.0,3,2,0,2,0.6
2025-11-13,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-11-14,highlands,,5,2.0,2.0,0.0,0.0,3,2,0,5,0.6
2025-11-14,katinat,,12,8.0,8.0,0.0,0.0,7,4,1,2,0.5
2025-11-14,phuc_long,,5,0.0,0.0,0.0,0.0,3,2,0,3,0.6
2025-11-15,highlands,,3,0.0,0.0,0.0,0.0,1,1,1,2,0.0
2025-11-15,katinat,,5,3.0,3.0,0.0,0.0,3,2,0,3,0.6
2025-11-15,phuc_long,,4,0.0,0.0,0.0,0.0,2,2,0,2,0.5
2025-11-16,highlands,,1,1.0,1.0,0.0,0.0,1,0,0,1,1.0
2025-11-16,katinat,,8,5.0,5.0,0.0,0.0,3,5,0,1,0.375
2025-11-16,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-11-17,katinat,,12,6.0,6.0,0.0,0.0,4,7,1,5,0.25
2025-11-17,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-18,highlands,,5,1.0,1.0,0.0,0.0,4,1,0,3,0.8
2025-11-18,katinat,,12,6.0,6.0,0.0,0.0,5,7,0,4,0.4166666666666667
2025-11-18,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-19,highlands,,3,1.0,1.0,0.0,0.0,1,1,1,2,0.0
2025-11-19,katinat,,10,5.0,5.0,0.0,0.0,4,6,0,2,0.4
2025-11-19,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,3,1.0
2025-11-20,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-11-20,katinat,,6,4.0,4.0,0.0,0.0,4,2,0,2,0.6666666666666666
2025-11-20,phuc_long,,6,0.0,0.0,0.0,0.0,4,2,0,4,0.6666666666666666
2025-11-21,katinat,,4,1.0,1.0,0.0,0.0,2,2,0,1,0.5
2025-11-21,phuc_long,,7,0.0,0.0,0.0,0.0,4,3,0,4,0.5714285714285714
2025-11-22,highlands,,6,5.0,5.0,0.0,0.0,2,2,2,2,0.0
2025-11-22,katinat,,14,10.0,10.0,0.0,0.0,5,9,0,1,0.35714285714285715
2025-11-22,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-11-23,highlands,,3,3.0,3.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-11-23,katinat,,8,7.0,7.0,0.0,0.0,3,5,0,1,0.375
2025-11-23,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-11-24,highlands,,1,1.0,1.0,0.0,0.0,0,1,0,1,0.0
2025-11-24,katinat,,15,14.0,14.0,0.0,0.0,3,12,0,1,0.2
2025-11-24,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-11-25,highlands,,6,5.0,5.0,0.0,0.0,1,5,0,4,0.16666666666666666
2025-11-25,katinat,,9,7.0,7.0,0.0,0.0,3,6,0,3,0.3333333333333333
2025-11-25,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-11-26,highlands,,4,3.0,3.0,0.0,0.0,1,3,0,1,0.25
2025-11-26,katinat,,6,4.0,4.0,0.0,0.0,3,3,0,1,0.5
2025-11-26,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-11-27,highlands,,5,4.0,4.0,0.0,0.0,2,3,0,2,0.4
2025-11-27,katinat,,11,9.0,9.0,0.0,0.0,5,6,0,1,0.45454545454545453
2025-11-27,phuc_long,,6,0.0,0.0,0.0,0.0,3,2,1,4,0.3333333333333333
2025-11-28,katinat,,15,11.0,11.0,0.0,0.0,6,9,0,2,0.4
2025-11-28,phuc_long,,8,3.0,3.0,0.0,0.0,3,3,2,3,0.125
2025-11-29,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-11-29,katinat,,14,12.0,12.0,0.0,0.0,5,9,0,2,0.35714285714285715
2025-11-29,phuc_long,,4,1.0,1.0,0.0,0.0,2,2,0,2,0.5
2025-11-30,highlands,,4,2.0,2.0,0.0,0.0,2,2,0,1,0.5
2025-11-30,katinat,,7,6.0,6.0,0.0,0.0,2,5,0,0,0.2857142857142857
2025-11-30,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2025-12-01,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-01,katinat,,3,0.0,0.0,0.0,0.0,2,1,0,0,0.6666666666666666
2025-12-01,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-02,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-02,katinat,,7,3.0,3.0,0.0,0.0,2,5,0,1,0.2857142857142857
2025-12-02,phuc_long,,5,0.0,0.0,0.0,0.0,3,2,0,3,0.6
2025-12-03,highlands,,1,1.0,1.0,0.0,0.0,1,0,0,1,1.0
2025-12-03,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-03,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-12-04,katinat,,5,2.0,2.0,0.0,0.0,2,3,0,0,0.4
2025-12-04,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-12-05,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-12-05,katinat,,5,3.0,3.0,0.0,0.0,2,3,0,2,0.4
2025-12-05,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,2,0.5
2025-12-06,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-12-06,katinat,,7,4.0,4.0,0.0,0.0,4,3,0,2,0.5714285714285714
2025-12-06,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-12-07,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-07,katinat,,5,4.0,4.0,0.0,0.0,2,3,0,2,0.4
2025-12-08,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-12-08,phuc_long,,3,1.0,1.0,0.0,0.0,1,1,1,2,0.0
2025-12-09,highlands,,5,1.0,1.0,0.0,0.0,2,3,0,3,0.4
2025-12-09,katinat,,10,8.0,8.0,0.0,0.0,4,6,0,2,0.4
2025-12-09,phuc_long,,5,0.0,0.0,0.0,0.0,3,2,0,3,0.6
2025-12-10,highlands,,3,2.0,2.0,0.0,0.0,3,0,0,0,1.0
2025-12-10,katinat,,7,6.0,6.0,0.0,0.0,2,5,0,1,0.2857142857142857
2025-12-10,phuc_long,,3,1.0,1.0,0.0,0.0,3,0,0,2,1.0
2025-12-11,highlands,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-12-11,katinat,,9,4.0,4.0,0.0,0.0,4,5,0,3,0.4444444444444444
2025-12-11,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,2,1.0
2025-12-12,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-12,katinat,,10,8.0,8.0,0.0,0.0,3,7,0,0,0.3
2025-12-12,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-12-13,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-12-13,katinat,,4,2.0,2.0,0.0,0.0,2,2,0,1,0.5
2025-12-13,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
